sample_id,partner_sample_id,contributor,country,location,year,month,latitude,longitude,sex_call,sample_set,release,quarter,study_id,study_url,country_iso,admin1_name,admin1_iso,admin2_name,taxon,cohort_admin1_year,cohort_admin1_month,cohort_admin1_quarter,cohort_admin2_year,cohort_admin2_month,cohort_admin2_quarter,IncAnalysis,RND,HSD,EA,HH,ID,HHID,HHID.rnd,Plate,Sample.identifier,Row,Column,Well,MolSpecies,Expected.species,kdr,N1575Y,Cyp4J5,Coeaed1,Pfal.score,OVM.score,Pfal,OVM,X2La,Cyp6P4,ZZB,X6AA,X6AA_Dup,lat,lon,survey,LLIN.intend,LLIN.actual,Net.intend,Net.actual,subregions,Wave,HSD-name,Arm,Arm_ITT,Arm_PP,cohort_admin2_round,cohort_admin1_round,cohort_arm_round,cohort_armpp_round,cohort_subregions_round
VBS66370-6645STDY13045277,510105027002,Martin Donnelly,Uganda,10105,2019,5,0.805,34.354,F,1288-VO-UG-DONNELLY-VMF00219,1.1,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/network/where-we-work/1288-VO-UG-DONNELLY,UGA,Eastern Region,UG-E,Namisindwa,funestus,UG-E_fune_2019,UG-E_fune_2019_05,UG-E_fune_2019_Q2,UG-E_Namisindwa_fune_2019,UG-E_Namisindwa_fune_2019_05,UG-E_Namisindwa_fune_2019_Q2,1,5,101,5.0,27.0,2,510105027,10105027,55,67,F,7,7F,FUN,FU,,,,,0,0,0,0,,,,,,0.804346,34.35406,25 months,1,1.0,1,1.0,North Eastern,2,Bubulo East,PermaNet-2,Non-PBO LLIN,Non-PBO LLIN,Namisindwa_Round-5,UG-E_round-5,PermaNet-2_round-5,Non-PBO LLIN_round-5,North Eastern_round-5
VBS66371-6645STDY13045278,502202022001,Martin Donnelly,Uganda,2202,2019,6,1.654,31.585,F,1288-VO-UG-DONNELLY-VMF00219,1.1,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/network/where-we-work/1288-VO-UG-DONNELLY,UGA,Western Region,UG-W,Masindi,funestus,UG-W_fune_2019,UG-W_fune_2019_06,UG-W_fune_2019_Q2,UG-W_Masindi_fune_2019,UG-W_Masindi_fune_2019_06,UG-W_Masindi_fune_2019_Q2,1,5,22,2.0,22.0,1,502202022,2202022,55,79,G,7,7G,FUN,FU,,,,,0,0,0,0,,,,,,1.6547,31.58431,25 months,1,1.0,1,1.0,Mid-Western,3,Bujenje,PermaNet-2,Non-PBO LLIN,Non-PBO LLIN,Masindi_Round-5,UG-W_round-5,PermaNet-2_round-5,Non-PBO LLIN_round-5,Mid-Western_round-5
VBS66372-6645STDY13045279,508505230010,Martin Donnelly,Uganda,8505,2019,5,1.305,33.851,F,1288-VO-UG-DONNELLY-VMF00219,1.1,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/network/where-we-work/1288-VO-UG-DONNELLY,UGA,Eastern Region,UG-E,Kumi,funestus,UG-E_fune_2019,UG-E_fune_2019_05,UG-E_fune_2019_Q2,UG-E_Kumi_fune_2019,UG-E_Kumi_fune_2019_05,UG-E_Kumi_fune_2019_Q2,1,5,85,5.0,230.0,10,508505230,8505230,55,91,H,7,7H,FUN,FU,,,,,0,0,0,0,,,,,,1.300816,33.84777,25 months,2,2.0,2,2.0,Mid-Eastern,2,Kumi,PermaNet-3,PBO LLIN,PBO LLIN,Kumi_Round-5,UG-E_round-5,PermaNet-3_round-5,PBO LLIN_round-5,Mid-Eastern_round-5
VBS66374-6645STDY13045281,502202022003,Martin Donnelly,Uganda,2202,2019,6,1.654,31.585,F,1288-VO-UG-DONNELLY-VMF00219,1.1,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/network/where-we-work/1288-VO-UG-DONNELLY,UGA,Western Region,UG-W,Masindi,funestus,UG-W_fune_2019,UG-W_fune_2019_06,UG-W_fune_2019_Q2,UG-W_Masindi_fune_2019,UG-W_Masindi_fune_2019_06,UG-W_Masindi_fune_2019_Q2,1,5,22,2.0,22.0,3,502202022,2202022,55,20,B,8,8B,FUN,FU,,,,,0,0,0,0,,,,,,1.6547,31.58431,25 months,1,1.0,1,1.0,Mid-Western,3,Bujenje,PermaNet-2,Non-PBO LLIN,Non-PBO LLIN,Masindi_Round-5,UG-W_round-5,PermaNet-2_round-5,Non-PBO LLIN_round-5,Mid-Western_round-5
VBS66375-6645STDY13045282,502202022004,Martin Donnelly,Uganda,2202,2019,6,1.654,31.585,F,1288-VO-UG-DONNELLY-VMF00219,1.1,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/network/where-we-work/1288-VO-UG-DONNELLY,UGA,Western Region,UG-W,Masindi,funestus,UG-W_fune_2019,UG-W_fune_2019_06,UG-W_fune_2019_Q2,UG-W_Masindi_fune_2019,UG-W_Masindi_fune_2019_06,UG-W_Masindi_fune_2019_Q2,1,5,22,2.0,22.0,4,502202022,2202022,55,32,C,8,8C,FUN,FU,,,,,0,0,0,0,,,,,,1.6547,31.58431,25 months,1,1.0,1,1.0,Mid-Western,3,Bujenje,PermaNet-2,Non-PBO LLIN,Non-PBO LLIN,Masindi_Round-5,UG-W_round-5,PermaNet-2_round-5,Non-PBO LLIN_round-5,Mid-Western_round-5
VBS66376-6645STDY13045283,502202022005,Martin Donnelly,Uganda,2202,2019,6,1.654,31.585,F,1288-VO-UG-DONNELLY-VMF00219,1.1,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/network/where-we-work/1288-VO-UG-DONNELLY,UGA,Western Region,UG-W,Masindi,funestus,UG-W_fune_2019,UG-W_fune_2019_06,UG-W_fune_2019_Q2,UG-W_Masindi_fune_2019,UG-W_Masindi_fune_2019_06,UG-W_Masindi_fune_2019_Q2,1,5,22,2.0,22.0,5,502202022,2202022,55,44,D,8,8D,FUN,FU,,,,,0,0,0,0,,,,,,1.6547,31.58431,25 months,1,1.0,1,1.0,Mid-Western,3,Bujenje,PermaNet-2,Non-PBO LLIN,Non-PBO LLIN,Masindi_Round-5,UG-W_round-5,PermaNet-2_round-5,Non-PBO LLIN_round-5,Mid-Western_round-5
VBS66377-6645STDY13045284,508601004001,Martin Donnelly,Uganda,8601,2019,5,1.625,33.77,F,1288-VO-UG-DONNELLY-VMF00219,1.1,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/network/where-we-work/1288-VO-UG-DONNELLY,UGA,Eastern Region,UG-E,Ngora,funestus,UG-E_fune_2019,UG-E_fune_2019_05,UG-E_fune_2019_Q2,UG-E_Ngora_fune_2019,UG-E_Ngora_fune_2019_05,UG-E_Ngora_fune_2019_Q2,1,5,86,1.0,4.0,1,508601004,8601004,55,56,E,8,8E,FUN,FU,,,,,0,0,0,0,,,,,,1.630061,33.76147,25 months,1,1.0,1,1.0,Mid-Eastern,2,Ngora,PermaNet-2,Non-PBO LLIN,Non-PBO LLIN,Ngora_Round-5,UG-E_round-5,PermaNet-2_round-5,Non-PBO LLIN_round-5,Mid-Eastern_round-5
VBS66378-6645STDY13045285,508601004002,Martin Donnelly,Uganda,8601,2019,5,1.625,33.77,F,1288-VO-UG-DONNELLY-VMF00219,1.1,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/network/where-we-work/1288-VO-UG-DONNELLY,UGA,Eastern Region,UG-E,Ngora,funestus,UG-E_fune_2019,UG-E_fune_2019_05,UG-E_fune_2019_Q2,UG-E_Ngora_fune_2019,UG-E_Ngora_fune_2019_05,UG-E_Ngora_fune_2019_Q2,1,5,86,1.0,4.0,2,508601004,8601004,55,68,F,8,8F,FUN,FU,,,,,0,0,0,0,,,,,,1.630061,33.76147,25 months,1,1.0,1,1.0,Mid-Eastern,2,Ngora,PermaNet-2,Non-PBO LLIN,Non-PBO LLIN,Ngora_Round-5,UG-E_round-5,PermaNet-2_round-5,Non-PBO LLIN_round-5,Mid-Eastern_round-5
VBS66379-6645STDY13045286,508602054002,Martin Donnelly,Uganda,8602,2019,5,1.559,33.778,F,1288-VO-UG-DONNELLY-VMF00219,1.1,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/network/where-we-work/1288-VO-UG-DONNELLY,UGA,Eastern Region,UG-E,Ngora,funestus,UG-E_fune_2019,UG-E_fune_2019_05,UG-E_fune_2019_Q2,UG-E_Ngora_fune_2019,UG-E_Ngora_fune_2019_05,UG-E_Ngora_fune_2019_Q2,1,5,86,2.0,54.0,2,508602054,8602054,55,80,G,8,8G,FUN,FU,,,,,0,0,0,0,,,,,,1.560707,33.77615,25 months,1,1.0,1,1.0,Mid-Eastern,2,Ngora,PermaNet-2,Non-PBO LLIN,Non-PBO LLIN,Ngora_Round-5,UG-E_round-5,PermaNet-2_round-5,Non-PBO LLIN_round-5,Mid-Eastern_round-5
VBS66380-6645STDY13045287,508602054003,Martin Donnelly,Uganda,8602,2019,5,1.559,33.778,F,1288-VO-UG-DONNELLY-VMF00219,1.1,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/network/where-we-work/1288-VO-UG-DONNELLY,UGA,Eastern Region,UG-E,Ngora,funestus,UG-E_fune_2019,UG-E_fune_2019_05,UG-E_fune_2019_Q2,UG-E_Ngora_fune_2019,UG-E_Ngora_fune_2019_05,UG-E_Ngora_fune_2019_Q2,1,5,86,2.0,54.0,3,508602054,8602054,55,92,H,8,8H,FUN,FU,,,,,0,0,0,0,,,,,,1.560707,33.77615,25 months,1,1.0,1,1.0,Mid-Eastern,2,Ngora,PermaNet-2,Non-PBO LLIN,Non-PBO LLIN,Ngora_Round-5,UG-E_round-5,PermaNet-2_round-5,Non-PBO LLIN_round-5,Mid-Eastern_round-5
VBS66381-6645STDY13045288,508602054004,Martin Donnelly,Uganda,8602,2019,5,1.559,33.778,F,1288-VO-UG-DONNELLY-VMF00219,1.1,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/network/where-we-work/1288-VO-UG-DONNELLY,UGA,Eastern Region,UG-E,Ngora,funestus,UG-E_fune_2019,UG-E_fune_2019_05,UG-E_fune_2019_Q2,UG-E_Ngora_fune_2019,UG-E_Ngora_fune_2019_05,UG-E_Ngora_fune_2019_Q2,1,5,86,2.0,54.0,4,508602054,8602054,55,9,A,9,9A,FUN,FU,,,,,0,0,0,0,,,,,,1.560707,33.77615,25 months,1,1.0,1,1.0,Mid-Eastern,2,Ngora,PermaNet-2,Non-PBO LLIN,Non-PBO LLIN,Ngora_Round-5,UG-E_round-5,PermaNet-2_round-5,Non-PBO LLIN_round-5,Mid-Eastern_round-5
VBS66382-6645STDY13045289,508602054005,Martin Donnelly,Uganda,8602,2019,5,1.559,33.778,F,1288-VO-UG-DONNELLY-VMF00219,1.1,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/network/where-we-work/1288-VO-UG-DONNELLY,UGA,Eastern Region,UG-E,Ngora,funestus,UG-E_fune_2019,UG-E_fune_2019_05,UG-E_fune_2019_Q2,UG-E_Ngora_fune_2019,UG-E_Ngora_fune_2019_05,UG-E_Ngora_fune_2019_Q2,1,5,86,2.0,54.0,5,508602054,8602054,55,21,B,9,9B,FUN,FU,,,,,0,0,0,0,,,,,,1.560707,33.77615,25 months,1,1.0,1,1.0,Mid-Eastern,2,Ngora,PermaNet-2,Non-PBO LLIN,Non-PBO LLIN,Ngora_Round-5,UG-E_round-5,PermaNet-2_round-5,Non-PBO LLIN_round-5,Mid-Eastern_round-5
VBS66383-6645STDY13045290,508602054006,Martin Donnelly,Uganda,8602,2019,5,1.559,33.778,F,1288-VO-UG-DONNELLY-VMF00219,1.1,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/network/where-we-work/1288-VO-UG-DONNELLY,UGA,Eastern Region,UG-E,Ngora,funestus,UG-E_fune_2019,UG-E_fune_2019_05,UG-E_fune_2019_Q2,UG-E_Ngora_fune_2019,UG-E_Ngora_fune_2019_05,UG-E_Ngora_fune_2019_Q2,1,5,86,2.0,54.0,6,508602054,8602054,55,33,C,9,9C,FUN,FU,,,,,0,0,0,0,,,,,,1.560707,33.77615,25 months,1,1.0,1,1.0,Mid-Eastern,2,Ngora,PermaNet-2,Non-PBO LLIN,Non-PBO LLIN,Ngora_Round-5,UG-E_round-5,PermaNet-2_round-5,Non-PBO LLIN_round-5,Mid-Eastern_round-5
VBS66384-6645STDY13045291,508602054007,Martin Donnelly,Uganda,8602,2019,5,1.559,33.778,F,1288-VO-UG-DONNELLY-VMF00219,1.1,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/network/where-we-work/1288-VO-UG-DONNELLY,UGA,Eastern Region,UG-E,Ngora,funestus,UG-E_fune_2019,UG-E_fune_2019_05,UG-E_fune_2019_Q2,UG-E_Ngora_fune_2019,UG-E_Ngora_fune_2019_05,UG-E_Ngora_fune_2019_Q2,1,5,86,2.0,54.0,7,508602054,8602054,55,45,D,9,9D,FUN,FU,,,,,0,0,0,0,,,,,,1.560707,33.77615,25 months,1,1.0,1,1.0,Mid-Eastern,2,Ngora,PermaNet-2,Non-PBO LLIN,Non-PBO LLIN,Ngora_Round-5,UG-E_round-5,PermaNet-2_round-5,Non-PBO LLIN_round-5,Mid-Eastern_round-5
VBS66385-6645STDY13045292,508602054008,Martin Donnelly,Uganda,8602,2019,5,1.559,33.778,F,1288-VO-UG-DONNELLY-VMF00219,1.1,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/network/where-we-work/1288-VO-UG-DONNELLY,UGA,Eastern Region,UG-E,Ngora,funestus,UG-E_fune_2019,UG-E_fune_2019_05,UG-E_fune_2019_Q2,UG-E_Ngora_fune_2019,UG-E_Ngora_fune_2019_05,UG-E_Ngora_fune_2019_Q2,1,5,86,2.0,54.0,8,508602054,8602054,55,57,E,9,9E,FUN,FU,,,,,0,0,0,0,,,,,,1.560707,33.77615,25 months,1,1.0,1,1.0,Mid-Eastern,2,Ngora,PermaNet-2,Non-PBO LLIN,Non-PBO LLIN,Ngora_Round-5,UG-E_round-5,PermaNet-2_round-5,Non-PBO LLIN_round-5,Mid-Eastern_round-5
VBS66386-6645STDY13045293,508602054009,Martin Donnelly,Uganda,8602,2019,5,1.559,33.778,F,1288-VO-UG-DONNELLY-VMF00219,1.1,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/network/where-we-work/1288-VO-UG-DONNELLY,UGA,Eastern Region,UG-E,Ngora,funestus,UG-E_fune_2019,UG-E_fune_2019_05,UG-E_fune_2019_Q2,UG-E_Ngora_fune_2019,UG-E_Ngora_fune_2019_05,UG-E_Ngora_fune_2019_Q2,1,5,86,2.0,54.0,9,508602054,8602054,55,69,F,9,9F,FUN,FU,,,,,0,0,0,0,,,,,,1.560707,33.77615,25 months,1,1.0,1,1.0,Mid-Eastern,2,Ngora,PermaNet-2,Non-PBO LLIN,Non-PBO LLIN,Ngora_Round-5,UG-E_round-5,PermaNet-2_round-5,Non-PBO LLIN_round-5,Mid-Eastern_round-5
VBS66387-6645STDY13045294,508602054010,Martin Donnelly,Uganda,8602,2019,5,1.559,33.778,F,1288-VO-UG-DONNELLY-VMF00219,1.1,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/network/where-we-work/1288-VO-UG-DONNELLY,UGA,Eastern Region,UG-E,Ngora,funestus,UG-E_fune_2019,UG-E_fune_2019_05,UG-E_fune_2019_Q2,UG-E_Ngora_fune_2019,UG-E_Ngora_fune_2019_05,UG-E_Ngora_fune_2019_Q2,1,5,86,2.0,54.0,10,508602054,8602054,55,81,G,9,9G,FUN,FU,,,,,0,0,0,0,,,,,,1.560707,33.77615,25 months,1,1.0,1,1.0,Mid-Eastern,2,Ngora,PermaNet-2,Non-PBO LLIN,Non-PBO LLIN,Ngora_Round-5,UG-E_round-5,PermaNet-2_round-5,Non-PBO LLIN_round-5,Mid-Eastern_round-5
VBS66388-6645STDY13045295,508602054011,Martin Donnelly,Uganda,8602,2019,5,1.559,33.778,F,1288-VO-UG-DONNELLY-VMF00219,1.1,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/network/where-we-work/1288-VO-UG-DONNELLY,UGA,Eastern Region,UG-E,Ngora,funestus,UG-E_fune_2019,UG-E_fune_2019_05,UG-E_fune_2019_Q2,UG-E_Ngora_fune_2019,UG-E_Ngora_fune_2019_05,UG-E_Ngora_fune_2019_Q2,1,5,86,2.0,54.0,11,508602054,8602054,55,93,H,9,9H,FUN,FU,,,,,0,0,0,0,,,,,,1.560707,33.77615,25 months,1,1.0,1,1.0,Mid-Eastern,2,Ngora,PermaNet-2,Non-PBO LLIN,Non-PBO LLIN,Ngora_Round-5,UG-E_round-5,PermaNet-2_round-5,Non-PBO LLIN_round-5,Mid-Eastern_round-5
VBS66389-6645STDY13045296,508602054012,Martin Donnelly,Uganda,8602,2019,5,1.559,33.778,F,1288-VO-UG-DONNELLY-VMF00219,1.1,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/network/where-we-work/1288-VO-UG-DONNELLY,UGA,Eastern Region,UG-E,Ngora,funestus,UG-E_fune_2019,UG-E_fune_2019_05,UG-E_fune_2019_Q2,UG-E_Ngora_fune_2019,UG-E_Ngora_fune_2019_05,UG-E_Ngora_fune_2019_Q2,1,5,86,2.0,54.0,12,508602054,8602054,55,10,A,10,10A,FUN,FU,,,,,0,0,0,0,,,,,,1.560707,33.77615,25 months,1,1.0,1,1.0,Mid-Eastern,2,Ngora,PermaNet-2,Non-PBO LLIN,Non-PBO LLIN,Ngora_Round-5,UG-E_round-5,PermaNet-2_round-5,Non-PBO LLIN_round-5,Mid-Eastern_round-5
VBS66390-6645STDY13045297,508602054013,Martin Donnelly,Uganda,8602,2019,5,1.559,33.778,F,1288-VO-UG-DONNELLY-VMF00219,1.1,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/network/where-we-work/1288-VO-UG-DONNELLY,UGA,Eastern Region,UG-E,Ngora,funestus,UG-E_fune_2019,UG-E_fune_2019_05,UG-E_fune_2019_Q2,UG-E_Ngora_fune_2019,UG-E_Ngora_fune_2019_05,UG-E_Ngora_fune_2019_Q2,1,5,86,2.0,54.0,13,508602054,8602054,55,22,B,10,10B,FUN,FU,,,,,0,0,0,0,,,,,,1.560707,33.77615,25 months,1,1.0,1,1.0,Mid-Eastern,2,Ngora,PermaNet-2,Non-PBO LLIN,Non-PBO LLIN,Ngora_Round-5,UG-E_round-5,PermaNet-2_round-5,Non-PBO LLIN_round-5,Mid-Eastern_round-5
VBS66391-6645STDY13045298,508602054014,Martin Donnelly,Uganda,8602,2019,5,1.559,33.778,F,1288-VO-UG-DONNELLY-VMF00219,1.1,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/network/where-we-work/1288-VO-UG-DONNELLY,UGA,Eastern Region,UG-E,Ngora,funestus,UG-E_fune_2019,UG-E_fune_2019_05,UG-E_fune_2019_Q2,UG-E_Ngora_fune_2019,UG-E_Ngora_fune_2019_05,UG-E_Ngora_fune_2019_Q2,1,5,86,2.0,54.0,14,508602054,8602054,55,34,C,10,10C,FUN,FU,,,,,0,0,0,0,,,,,,1.560707,33.77615,25 months,1,1.0,1,1.0,Mid-Eastern,2,Ngora,PermaNet-2,Non-PBO LLIN,Non-PBO LLIN,Ngora_Round-5,UG-E_round-5,PermaNet-2_round-5,Non-PBO LLIN_round-5,Mid-Eastern_round-5
VBS66392-6645STDY13045299,508602054016,Martin Donnelly,Uganda,8602,2019,5,1.559,33.778,F,1288-VO-UG-DONNELLY-VMF00219,1.1,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/network/where-we-work/1288-VO-UG-DONNELLY,UGA,Eastern Region,UG-E,Ngora,funestus,UG-E_fune_2019,UG-E_fune_2019_05,UG-E_fune_2019_Q2,UG-E_Ngora_fune_2019,UG-E_Ngora_fune_2019_05,UG-E_Ngora_fune_2019_Q2,1,5,86,2.0,54.0,16,508602054,8602054,55,46,D,10,10D,FUN,FU,,,,,0,0,0,0,,,,,,1.560707,33.77615,25 months,1,1.0,1,1.0,Mid-Eastern,2,Ngora,PermaNet-2,Non-PBO LLIN,Non-PBO LLIN,Ngora_Round-5,UG-E_round-5,PermaNet-2_round-5,Non-PBO LLIN_round-5,Mid-Eastern_round-5
VBS66393-6645STDY13045300,508602054015,Martin Donnelly,Uganda,8602,2019,5,1.559,33.778,F,1288-VO-UG-DONNELLY-VMF00219,1.1,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/network/where-we-work/1288-VO-UG-DONNELLY,UGA,Eastern Region,UG-E,Ngora,funestus,UG-E_fune_2019,UG-E_fune_2019_05,UG-E_fune_2019_Q2,UG-E_Ngora_fune_2019,UG-E_Ngora_fune_2019_05,UG-E_Ngora_fune_2019_Q2,1,5,86,2.0,54.0,15,508602054,8602054,55,58,E,10,10E,FUN,FU,,,,,0,0,0,0,,,,,,1.560707,33.77615,25 months,1,1.0,1,1.0,Mid-Eastern,2,Ngora,PermaNet-2,Non-PBO LLIN,Non-PBO LLIN,Ngora_Round-5,UG-E_round-5,PermaNet-2_round-5,Non-PBO LLIN_round-5,Mid-Eastern_round-5
VBS66394-6645STDY13045301,508602054017,Martin Donnelly,Uganda,8602,2019,5,1.559,33.778,F,1288-VO-UG-DONNELLY-VMF00219,1.1,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/network/where-we-work/1288-VO-UG-DONNELLY,UGA,Eastern Region,UG-E,Ngora,funestus,UG-E_fune_2019,UG-E_fune_2019_05,UG-E_fune_2019_Q2,UG-E_Ngora_fune_2019,UG-E_Ngora_fune_2019_05,UG-E_Ngora_fune_2019_Q2,1,5,86,2.0,54.0,17,508602054,8602054,55,70,F,10,10F,FUN,FU,,,,,0,0,0,0,,,,,,1.560707,33.77615,25 months,1,1.0,1,1.0,Mid-Eastern,2,Ngora,PermaNet-2,Non-PBO LLIN,Non-PBO LLIN,Ngora_Round-5,UG-E_round-5,PermaNet-2_round-5,Non-PBO LLIN_round-5,Mid-Eastern_round-5
VBS66395-6645STDY13045302,508604024001,Martin Donnelly,Uganda,8604,2019,5,1.386,33.764,F,1288-VO-UG-DONNELLY-VMF00219,1.1,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/network/where-we-work/1288-VO-UG-DONNELLY,UGA,Eastern Region,UG-E,Ngora,funestus,UG-E_fune_2019,UG-E_fune_2019_05,UG-E_fune_2019_Q2,UG-E_Ngora_fune_2019,UG-E_Ngora_fune_2019_05,UG-E_Ngora_fune_2019_Q2,1,5,86,4.0,24.0,1,508604024,8604024,55,82,G,10,10G,FUN,FU,,,,,0,0,0,0,,,,,,1.384433,33.76619,25 months,1,1.0,1,1.0,Mid-Eastern,2,Ngora,PermaNet-2,Non-PBO LLIN,Non-PBO LLIN,Ngora_Round-5,UG-E_round-5,PermaNet-2_round-5,Non-PBO LLIN_round-5,Mid-Eastern_round-5
VBS66396-6645STDY13045303,508604024002,Martin Donnelly,Uganda,8604,2019,5,1.386,33.764,F,1288-VO-UG-DONNELLY-VMF00219,1.1,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/network/where-we-work/1288-VO-UG-DONNELLY,UGA,Eastern Region,UG-E,Ngora,funestus,UG-E_fune_2019,UG-E_fune_2019_05,UG-E_fune_2019_Q2,UG-E_Ngora_fune_2019,UG-E_Ngora_fune_2019_05,UG-E_Ngora_fune_2019_Q2,1,5,86,4.0,24.0,2,508604024,8604024,55,94,H,10,10H,FUN,FU,,,,,0,0,0,0,,,,,,1.384433,33.76619,25 months,1,1.0,1,1.0,Mid-Eastern,2,Ngora,PermaNet-2,Non-PBO LLIN,Non-PBO LLIN,Ngora_Round-5,UG-E_round-5,PermaNet-2_round-5,Non-PBO LLIN_round-5,Mid-Eastern_round-5
VBS66397-6645STDY13045304,508604024003,Martin Donnelly,Uganda,8604,2019,5,1.386,33.764,F,1288-VO-UG-DONNELLY-VMF00219,1.1,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/network/where-we-work/1288-VO-UG-DONNELLY,UGA,Eastern Region,UG-E,Ngora,funestus,UG-E_fune_2019,UG-E_fune_2019_05,UG-E_fune_2019_Q2,UG-E_Ngora_fune_2019,UG-E_Ngora_fune_2019_05,UG-E_Ngora_fune_2019_Q2,1,5,86,4.0,24.0,3,508604024,8604024,55,11,A,11,11A,FUN,FU,,,,,0,0,0,0,,,,,,1.384433,33.76619,25 months,1,1.0,1,1.0,Mid-Eastern,2,Ngora,PermaNet-2,Non-PBO LLIN,Non-PBO LLIN,Ngora_Round-5,UG-E_round-5,PermaNet-2_round-5,Non-PBO LLIN_round-5,Mid-Eastern_round-5
VBS66398-6645STDY13045305,508604024004,Martin Donnelly,Uganda,8604,2019,5,1.386,33.764,F,1288-VO-UG-DONNELLY-VMF00219,1.1,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/network/where-we-work/1288-VO-UG-DONNELLY,UGA,Eastern Region,UG-E,Ngora,funestus,UG-E_fune_2019,UG-E_fune_2019_05,UG-E_fune_2019_Q2,UG-E_Ngora_fune_2019,UG-E_Ngora_fune_2019_05,UG-E_Ngora_fune_2019_Q2,1,5,86,4.0,24.0,4,508604024,8604024,55,23,B,11,11B,FUN,FU,,,,,0,0,0,0,,,,,,1.384433,33.76619,25 months,1,1.0,1,1.0,Mid-Eastern,2,Ngora,PermaNet-2,Non-PBO LLIN,Non-PBO LLIN,Ngora_Round-5,UG-E_round-5,PermaNet-2_round-5,Non-PBO LLIN_round-5,Mid-Eastern_round-5
VBS66399-6645STDY13045306,508604024005,Martin Donnelly,Uganda,8604,2019,5,1.386,33.764,F,1288-VO-UG-DONNELLY-VMF00219,1.1,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/network/where-we-work/1288-VO-UG-DONNELLY,UGA,Eastern Region,UG-E,Ngora,funestus,UG-E_fune_2019,UG-E_fune_2019_05,UG-E_fune_2019_Q2,UG-E_Ngora_fune_2019,UG-E_Ngora_fune_2019_05,UG-E_Ngora_fune_2019_Q2,1,5,86,4.0,24.0,5,508604024,8604024,55,35,C,11,11C,FUN,FU,,,,,0,0,0,0,,,,,,1.384433,33.76619,25 months,1,1.0,1,1.0,Mid-Eastern,2,Ngora,PermaNet-2,Non-PBO LLIN,Non-PBO LLIN,Ngora_Round-5,UG-E_round-5,PermaNet-2_round-5,Non-PBO LLIN_round-5,Mid-Eastern_round-5
VBS66400-6645STDY13045307,508604024006,Martin Donnelly,Uganda,8604,2019,5,1.386,33.764,F,1288-VO-UG-DONNELLY-VMF00219,1.1,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/network/where-we-work/1288-VO-UG-DONNELLY,UGA,Eastern Region,UG-E,Ngora,funestus,UG-E_fune_2019,UG-E_fune_2019_05,UG-E_fune_2019_Q2,UG-E_Ngora_fune_2019,UG-E_Ngora_fune_2019_05,UG-E_Ngora_fune_2019_Q2,1,5,86,4.0,24.0,6,508604024,8604024,55,47,D,11,11D,FUN,FU,,,,,0,0,0,0,,,,,,1.384433,33.76619,25 months,1,1.0,1,1.0,Mid-Eastern,2,Ngora,PermaNet-2,Non-PBO LLIN,Non-PBO LLIN,Ngora_Round-5,UG-E_round-5,PermaNet-2_round-5,Non-PBO LLIN_round-5,Mid-Eastern_round-5
